episode,episode_reward,game_score,max_tile,episode_length,epsilon,loss
604,680.68,572,64,91,0.592779,11.595393
605,3772.12,3072,256,289,0.591378,12.389519
606,299.16,268,32,70,0.591038,12.091386
607,634.08,592,64,109,0.59051,15.464041
608,730.6,624,64,102,0.590015,14.866549
609,1434.92,1172,128,144,0.589317,8.977577
610,1625.64,1328,128,152,0.588579,14.267678
611,4003.12,3136,256,295,0.587149,13.098425
612,985.88,836,64,122,0.586557,12.395072
613,730.4,620,64,97,0.586086,14.805629
614,1723.24,1464,128,185,0.585189,11.33913
615,683.6,708,64,135,0.584534,11.543667
616,1213.24,988,128,117,0.583967,20.364735
617,1235.8,1088,128,146,0.583259,11.096382
618,444.0,408,32,86,0.582842,13.281988
619,1606.84,1376,128,165,0.582042,13.840045
620,1419.96,1180,128,145,0.581338,11.262863
621,1708.88,1488,128,208,0.58033,13.818452
622,385.8,436,32,115,0.579772,13.285778
623,905.12,748,64,96,0.579306,10.797836
624,1749.56,1484,128,166,0.578501,13.293045
625,1655.68,1452,128,194,0.57756,13.112913
626,602.24,592,64,112,0.577017,10.274651
627,686.72,600,64,103,0.576517,17.166298
628,1679.84,1412,128,163,0.575727,13.199561
629,870.28,732,64,101,0.575237,11.956789
630,629.72,556,64,99,0.574757,12.570059
631,1907.32,1684,128,197,0.573801,12.492332
632,1522.68,1312,128,151,0.573069,12.506621
633,875.56,784,64,115,0.572511,15.54357
634,1492.88,1288,128,145,0.571808,15.231451
635,606.68,536,64,98,0.571333,12.932571
636,637.72,556,64,98,0.570857,10.376274
637,1727.56,1476,128,174,0.570014,11.274966
638,1707.24,1424,128,170,0.569189,12.969217
639,2615.64,2276,256,237,0.56804,9.578451
640,713.68,604,64,100,0.567555,11.539168
641,1540.52,1296,128,154,0.566808,10.724334
642,616.48,484,64,73,0.566454,14.348793
643,647.08,588,64,96,0.565988,11.939716
644,1270.12,1112,128,148,0.56527,12.677992
645,1993.4,1676,128,202,0.564291,13.087114
646,724.04,628,64,101,0.563801,13.1814
647,1443.92,1332,128,188,0.562889,13.37734
648,2830.36,2424,256,243,0.56171,13.53784
649,416.12,324,32,66,0.56139,11.298995
650,810.0,780,64,145,0.560687,10.237104
651,2091.36,1860,256,187,0.55978,12.588976
652,1300.04,1116,128,143,0.559087,14.29379
653,1041.16,872,64,111,0.558548,13.151106
654,1291.04,1108,128,134,0.557898,9.660297
655,1428.68,1284,128,166,0.557093,14.785837
656,470.8,368,32,62,0.556792,14.190966
657,1007.48,904,64,131,0.556157,14.01625
658,1659.76,1360,128,157,0.555396,15.679292
659,1374.8,1232,128,168,0.554581,11.684902
660,2342.84,2012,256,208,0.553572,14.168282
661,1512.16,1320,128,174,0.552728,11.549189
662,2627.64,2180,256,214,0.55169,17.624897
663,1589.8,1364,128,166,0.550885,15.526934
664,970.32,860,64,131,0.55025,12.788852
665,924.84,860,64,135,0.549595,11.149895
666,1200.32,1160,64,177,0.548737,12.307008
667,1570.48,1284,128,149,0.548014,14.32148
668,1094.24,992,128,131,0.547379,13.616306
669,1292.32,1112,128,127,0.546763,12.611387
670,1898.52,1688,128,211,0.545739,16.07299
671,1264.2,1108,128,136,0.54508,14.432559
672,975.28,908,64,153,0.544338,11.691406
673,1923.76,1680,128,198,0.543377,13.755476
674,689.2,628,64,111,0.542839,14.044487
675,1603.2,1400,128,180,0.541966,12.253052
676,1445.08,1284,128,162,0.54118,11.845827
677,377.16,324,32,72,0.540831,15.344812
678,1749.56,1464,128,173,0.539992,12.657946
679,648.28,528,64,75,0.539628,16.158154
680,1245.84,1080,128,147,0.538915,13.130445
681,2636.44,2208,128,246,0.537722,12.784874
682,1309.56,1120,128,131,0.537087,16.539288
683,1424.12,1256,128,149,0.536364,9.035608
684,1462.84,1280,128,151,0.535632,17.033218
685,1594.32,1480,128,208,0.534623,13.046997
686,1539.16,1376,128,174,0.533779,11.103212
687,1452.48,1284,128,160,0.533003,13.074759
688,726.8,668,64,109,0.532475,10.596129
689,1631.16,1440,128,180,0.531602,10.295913
690,771.24,696,64,113,0.531054,15.128798
691,1386.8,1200,128,150,0.530326,10.154922
692,1174.88,984,128,128,0.529705,14.270884
693,511.16,472,64,88,0.529278,13.585697
694,514.96,404,32,71,0.528934,11.103929
695,1333.36,1104,128,126,0.528323,15.111822
696,3548.48,3028,256,309,0.526824,13.036541
697,620.84,548,64,90,0.526388,11.745576
698,1790.76,1548,128,186,0.525486,10.971248
699,1644.52,1392,128,164,0.52469,10.342064
700,1350.96,1192,128,152,0.523953,11.542543
701,763.32,648,64,97,0.523483,13.958871
702,1470.28,1288,128,162,0.522697,13.987026
703,349.96,276,32,56,0.522425,12.313305
704,1345.36,1148,128,145,0.521722,13.011931
705,1574.08,1308,128,154,0.520975,14.307117
706,803.96,672,64,96,0.52051,10.88366
707,1100.72,960,64,143,0.519816,13.053974
708,1486.56,1236,128,151,0.519084,14.879425
709,959.56,836,64,126,0.518473,14.245357
710,1452.12,1204,128,146,0.517764,13.030819
711,569.0,496,64,85,0.517352,13.624851
712,2652.68,2204,256,229,0.516242,12.76508
713,912.12,804,64,115,0.515684,12.579367
714,1160.88,960,128,108,0.51516,15.846334
715,1709.84,1428,128,171,0.514331,15.679081
716,2246.52,1908,128,223,0.513249,12.244858
717,716.12,588,64,89,0.512818,14.625761
718,705.88,668,64,118,0.512245,11.443928
719,1667.88,1584,128,224,0.511159,13.166383
720,1502.96,1272,128,160,0.510383,17.266413
721,1311.92,1220,128,170,0.509558,13.451971
722,2586.88,2176,256,207,0.508554,10.568525
723,495.24,416,32,78,0.508176,15.217474
724,1317.92,1160,128,142,0.507487,11.766258
725,1021.76,900,64,124,0.506886,13.031708
726,1803.04,1556,128,173,0.506047,14.031413
727,701.88,732,64,134,0.505397,15.042116
728,765.76,648,64,105,0.504888,18.692001
729,1333.48,1184,128,151,0.504155,13.299248
730,1576.24,1380,128,178,0.503292,12.79493
731,481.88,420,32,86,0.502875,12.824492
732,2882.28,2440,256,259,0.501619,13.555069
733,1327.64,1168,64,149,0.500896,13.693238
734,2654.12,2356,256,269,0.499592,12.724756
735,1051.28,1044,64,176,0.498738,14.191274
736,712.52,608,64,95,0.498277,13.003677
737,1638.88,1508,128,226,0.497181,12.953865
738,1896.52,1664,128,208,0.496172,13.939888
739,1404.72,1312,128,181,0.495294,14.451433
740,693.32,612,64,98,0.494819,14.022428
741,1115.52,1068,128,148,0.494101,13.537322
742,1353.8,1088,128,131,0.493466,13.370739
743,885.64,764,64,110,0.492932,12.044655
744,975.6,840,64,115,0.492375,12.752189
745,677.84,596,64,100,0.49189,15.29588
746,1603.44,1316,128,156,0.491133,15.643346
747,2009.48,1840,128,218,0.490076,14.145997
748,748.2,656,64,110,0.489542,17.479275
749,1112.64,1028,128,149,0.48882,17.57568
750,1794.52,1524,128,183,0.487932,13.239614
751,835.04,692,64,101,0.487442,10.717127
752,651.36,568,64,92,0.486996,9.495658
753,777.6,660,64,108,0.486472,12.567429
754,773.76,704,64,115,0.485915,11.45316
755,774.12,704,64,121,0.485328,12.390278
756,2813.68,2320,256,231,0.484207,14.330756
757,1580.16,1328,128,161,0.483427,10.76914
758,1570.2,1404,128,183,0.482539,10.190437
759,554.76,444,32,75,0.482175,14.013176
760,1518.52,1388,128,187,0.481268,15.060829
761,841.48,764,64,113,0.48072,13.002255
762,1388.64,1228,128,155,0.479968,13.997155
763,1374.32,1212,128,159,0.479197,13.621039
764,2605.88,2204,256,220,0.47813,15.315663
765,1240.96,1024,128,117,0.477563,13.778697
766,1477.92,1336,128,179,0.476695,15.120525
767,1417.24,1200,128,149,0.475972,12.079091
768,1074.16,964,64,138,0.475303,13.648693
769,1706.76,1568,128,241,0.474134,16.612358
770,1780.84,1552,128,208,0.473125,15.681149
771,699.92,636,64,107,0.472606,16.177528
772,363.64,300,32,61,0.47231,13.930313
773,570.64,544,32,104,0.471806,14.247043
774,881.76,804,64,121,0.471219,15.218874
775,1893.48,1548,128,170,0.470395,14.433811
776,1057.04,968,64,155,0.469643,16.362228
777,2035.84,1696,128,183,0.468755,13.064425
778,951.44,820,64,115,0.468198,15.418889
779,883.96,876,64,144,0.467499,10.086703
780,1175.8,996,128,130,0.466869,13.004006
781,1098.12,1008,128,138,0.466199,11.43142
782,667.6,708,64,148,0.465481,12.370049
783,333.84,288,32,66,0.465161,13.282984
784,1247.24,1064,128,131,0.464526,14.402523
785,1588.56,1360,128,170,0.463702,14.371854
786,782.16,692,64,118,0.463129,12.879548
787,849.24,756,64,116,0.462567,12.390741
788,1502.16,1384,128,195,0.461621,12.196939
789,1264.0,1104,128,142,0.460932,15.104813
790,2110.08,1688,128,196,0.459982,17.091448
791,695.16,656,64,113,0.459434,17.404675
792,1646.48,1552,128,235,0.458294,15.182603
793,1569.76,1456,128,188,0.457382,11.607509
794,1232.88,1060,128,137,0.456718,15.214458
795,1054.96,904,128,107,0.456199,13.139139
796,2170.6,1920,128,224,0.455112,13.696191
797,756.68,688,64,114,0.454559,13.971409
798,846.88,744,64,119,0.453982,20.597366
799,863.16,788,64,137,0.453318,11.050149
800,1049.28,968,64,149,0.452595,14.303326
801,1056.12,944,64,133,0.45195,13.16464
802,312.84,296,32,73,0.451596,14.423033
803,1507.88,1288,128,164,0.450801,14.749063
804,2260.56,1904,128,217,0.449748,15.1569
805,875.4,724,64,108,0.449224,15.552412
806,675.96,596,64,98,0.448749,10.656454
807,1298.24,1100,128,134,0.448099,15.004045
808,734.28,604,64,87,0.447677,12.868344
809,1125.24,964,128,113,0.447129,11.270638
810,1340.76,1200,128,168,0.446314,15.761155
811,670.48,568,64,91,0.445873,11.513113
812,1285.36,1108,128,143,0.445179,13.948455
813,1684.56,1432,128,183,0.444292,13.646506
814,334.92,304,32,71,0.443947,16.450722
815,1658.16,1444,128,186,0.443045,16.653992
816,1717.2,1404,128,168,0.442231,14.435389
817,435.84,336,32,61,0.441935,13.035989
818,1209.6,1044,128,131,0.441299,14.964318
819,1712.36,1424,128,173,0.44046,17.129276
820,1105.88,976,64,139,0.439786,12.690282
821,322.12,344,32,85,0.439374,14.157324
822,2615.2,2316,256,263,0.438098,15.96307
823,2265.12,2076,128,267,0.436803,13.061169
824,1573.36,1464,128,199,0.435838,19.658314
825,863.16,696,64,96,0.435373,10.193132
826,815.16,724,64,116,0.43481,14.803946
827,408.48,348,32,76,0.434442,15.351458
828,1831.6,1548,128,170,0.433617,16.043129
829,360.04,276,32,55,0.43335,15.331321
830,449.12,424,32,89,0.432919,13.289776
831,865.2,824,64,136,0.432259,14.258985
832,624.84,556,64,91,0.431818,13.289175
833,2628.92,2324,256,270,0.430508,16.029169
834,3219.48,2764,256,314,0.428985,11.901536
835,1236.36,1116,64,169,0.428166,10.681833
836,1494.2,1256,128,155,0.427414,14.135166
837,1574.52,1284,128,141,0.42673,11.664232
838,688.92,560,64,85,0.426318,13.891666
839,1274.56,1064,128,130,0.425687,14.217789
840,1882.96,1660,128,204,0.424698,13.467878
841,3327.52,2784,256,274,0.423369,15.071768
842,984.72,864,64,122,0.422777,19.78454
843,1010.56,916,128,117,0.42221,12.26601
844,1204.04,1088,128,152,0.421473,11.443434
845,985.12,888,64,132,0.420832,14.687937
846,2665.36,2336,256,263,0.419557,16.392372
847,524.44,504,32,102,0.419062,15.536051
848,705.4,740,64,161,0.418281,10.000175
849,958.68,816,64,121,0.417694,16.436428
850,2823.28,2380,256,262,0.416424,12.555964
851,630.44,576,64,101,0.415934,14.522492
852,599.4,528,32,91,0.415493,16.055689
853,740.28,652,64,108,0.414969,17.986216
854,845.16,772,64,124,0.414367,16.174583
855,1109.08,968,128,121,0.41378,15.237458
856,898.8,724,64,101,0.413291,16.918949
857,755.4,728,64,135,0.412636,13.888099
858,1212.72,1060,128,138,0.411967,15.279867
859,1234.04,1104,128,155,0.411215,10.208976
860,2200.68,1828,128,197,0.410259,10.143614
861,1694.4,1428,128,177,0.409401,15.163582
862,1395.68,1220,128,162,0.408615,15.460446
863,1799.96,1660,128,221,0.407543,16.675064
864,1091.48,976,128,122,0.406952,18.256599
865,765.28,764,64,145,0.406248,15.594792
866,1044.92,932,128,121,0.405662,13.962516
867,1639.0,1464,128,197,0.404706,15.809732
868,889.56,732,64,102,0.404211,13.338861
869,1134.0,1012,128,138,0.403542,13.323974
870,601.44,604,64,124,0.402941,11.95286
871,1107.48,976,64,132,0.402301,13.228971
872,2222.04,1896,128,211,0.401277,10.442703
873,795.76,660,64,100,0.400792,12.843863
874,431.96,388,32,78,0.400414,13.68328
875,905.92,764,64,114,0.399861,11.474382
876,1192.08,1036,128,143,0.399167,15.509504
877,429.6,352,32,71,0.398823,16.069557
878,759.44,612,64,88,0.398396,13.712324
879,729.12,668,64,126,0.397785,13.96629
880,1208.44,1100,128,148,0.397067,16.802708
881,859.84,732,64,113,0.396519,13.669054
882,1049.48,896,128,112,0.395976,13.92364
883,1657.72,1396,128,165,0.395176,13.384792
884,1300.36,1068,128,129,0.39455,13.751199
885,1765.8,1624,128,207,0.393546,14.079508
886,1456.56,1328,128,192,0.392615,18.262907
887,1718.32,1424,128,170,0.391791,11.41576
888,913.32,768,64,107,0.391272,14.931753
889,504.08,460,32,88,0.390845,18.311956
890,478.0,368,32,63,0.390539,12.802631
891,696.76,592,64,94,0.390083,14.629448
892,2522.2,2168,256,223,0.389002,15.734579
893,690.44,700,64,135,0.388347,11.651621
894,1195.48,1352,128,253,0.38712,17.514635
895,450.52,448,32,100,0.386635,21.042313
896,1341.4,1296,128,188,0.385723,14.907639
897,692.96,576,64,92,0.385277,13.553368
898,584.44,508,64,82,0.384879,14.419764
899,796.6,688,64,107,0.38436,9.731036
900,1511.68,1336,128,185,0.383463,16.246954
901,722.72,584,64,86,0.383046,12.750355
902,699.56,624,64,102,0.382551,13.892782
903,2262.64,2016,128,269,0.381247,12.518606
904,2719.12,2296,256,217,0.380194,13.701717
905,1181.32,1016,128,125,0.379588,15.506385
906,1752.44,1564,128,215,0.378545,16.299715
907,2881.28,2416,256,268,0.377245,13.449538
908,1494.4,1484,128,225,0.376154,18.659441
909,601.4,556,64,99,0.375674,16.576847
910,1272.24,1120,128,153,0.374932,17.036064
911,1650.32,1520,128,213,0.373899,14.927698
912,1422.4,1220,128,167,0.373089,16.716005
913,497.44,500,64,102,0.372594,14.649022
914,1038.08,924,64,136,0.371935,15.609202
915,985.8,844,64,113,0.371387,14.051527
916,511.0,476,64,85,0.370974,14.876107
917,1603.48,1312,128,145,0.370271,15.583714
918,478.68,468,64,100,0.369786,12.585783
919,644.64,620,64,118,0.369214,13.66855
920,630.04,604,64,118,0.368642,15.290898
921,1105.28,1008,64,156,0.367885,17.380116
922,806.88,736,64,119,0.367308,12.872782
923,641.8,600,64,103,0.366808,11.819365
924,709.68,580,64,85,0.366396,15.082649
925,1507.0,1288,128,159,0.365625,14.363415
926,2076.0,1784,128,198,0.364665,11.715128
927,967.24,924,64,148,0.363947,12.866101
928,986.36,876,64,129,0.363321,16.027719
929,1511.64,1240,128,134,0.362671,19.924595
930,1239.04,1084,128,126,0.36206,12.672698
931,4066.28,3528,256,418,0.360033,18.861343
932,1540.88,1336,128,173,0.359194,11.530874
933,2317.2,2112,256,252,0.357972,19.006517
934,982.88,852,64,124,0.35737,13.794655
935,1243.72,1208,128,175,0.356521,17.634487
936,1160.04,1008,128,129,0.355896,12.184927
937,813.12,696,64,103,0.355396,13.726995
938,1744.04,1564,128,206,0.354397,15.622837
939,856.96,740,64,113,0.353849,13.578816
940,1122.48,1320,128,258,0.352598,14.536372
941,823.16,732,64,112,0.352055,13.288467
942,1101.44,984,128,125,0.351448,17.895403
943,1134.28,972,128,116,0.350886,14.494144
944,1134.08,984,128,122,0.350294,16.540529
945,1788.84,1624,128,209,0.34928,18.13139
946,1770.08,1576,128,214,0.348242,11.764771
947,737.32,640,64,100,0.347757,14.083452
948,914.16,812,64,122,0.347166,19.895935
949,2454.04,2140,256,247,0.345968,14.613386
950,376.4,328,32,65,0.345653,15.178799
951,1604.84,1428,128,188,0.344741,16.362421
952,410.4,416,32,94,0.344285,14.266764
953,939.16,904,64,147,0.343572,14.21387
954,1006.32,936,128,133,0.342927,16.397705
955,756.6,684,64,112,0.342384,15.696861
956,1348.24,1228,128,191,0.341457,15.662167
957,1680.12,1520,128,207,0.340453,14.642284
958,1421.52,1372,128,195,0.339508,14.954765
959,819.96,768,64,132,0.338867,14.751314
960,436.0,376,32,74,0.338509,15.997362
961,1346.56,1320,128,206,0.337509,17.387766
962,608.2,568,64,104,0.337005,12.815138
963,817.52,668,64,99,0.336525,18.933542
964,1161.32,1008,64,139,0.335851,16.443731
965,1678.16,1476,128,196,0.3349,15.519377
966,968.4,892,64,135,0.334245,14.948812
967,3036.48,2512,256,270,0.332936,16.671955
968,1398.84,1272,128,182,0.332053,14.97157
969,2034.24,1952,128,268,0.330753,18.12384
970,1172.2,1064,128,154,0.330006,17.709805
971,2307.36,2068,256,241,0.328838,14.806099
972,1355.84,1176,128,154,0.328091,13.132768
973,1539.24,1456,128,224,0.327004,16.442837
974,1276.44,1244,128,182,0.326122,18.668837
975,1951.6,1720,128,234,0.324987,12.950769
976,675.28,624,64,111,0.324448,16.273981
977,1256.32,1132,128,136,0.323789,14.715207
978,790.48,664,64,102,0.323294,17.002998
979,1338.6,1128,128,143,0.3226,21.868397
980,1383.36,1448,128,236,0.321456,17.758364
981,837.92,720,64,115,0.320898,18.339661
982,529.88,548,64,107,0.320379,13.227448
983,788.64,728,64,115,0.319821,14.55441
984,1501.4,1316,128,168,0.319007,16.038601
985,1270.96,1080,128,140,0.318328,16.953644
986,1461.28,1332,128,176,0.317474,16.744457
987,1536.92,1396,128,192,0.316543,17.573935
988,2172.88,2016,256,223,0.315461,12.886004
989,1490.08,1444,128,210,0.314443,15.834689
990,1308.8,1088,128,130,0.313812,19.927786
991,864.6,804,64,137,0.313148,14.240017
992,292.08,244,32,61,0.312852,15.12147
993,1377.96,1256,128,169,0.312032,14.073509
994,3934.92,3388,256,363,0.310272,14.896705
995,644.92,508,64,77,0.309898,14.385021
996,528.64,552,64,111,0.30936,16.559753
997,828.44,716,64,115,0.308802,16.6248
998,1238.56,1088,128,141,0.308118,12.910612
999,1337.16,1104,128,132,0.307478,14.832253
1000,843.4,816,64,150,0.306751,12.352835
1001,493.72,540,64,118,0.306178,15.119672
1002,636.16,592,64,116,0.305616,12.978397
1003,633.28,572,64,99,0.305136,13.464437
1004,999.2,860,64,120,0.304554,13.01495
1005,1391.56,1168,128,140,0.303875,12.659458
1006,618.76,548,64,103,0.303375,12.589802
1007,1490.64,1444,128,217,0.302323,14.615519
1008,499.08,580,64,136,0.301663,13.617653
1009,1350.96,1236,128,177,0.300805,13.911852
1010,1557.08,1316,128,156,0.300048,17.731731
1011,1508.8,1496,128,234,0.298913,14.576504
1012,869.68,832,64,149,0.29819,12.828701
1013,792.08,740,64,130,0.29756,17.005165
1014,1540.84,1332,128,174,0.296716,15.261643
1015,1046.96,1004,64,162,0.29593,12.262808
1016,373.28,604,64,178,0.295067,16.46076
1017,979.48,968,64,162,0.294281,17.99865
1018,928.6,892,64,140,0.293602,15.143481
1019,747.8,736,64,142,0.292914,19.521837
1020,626.16,648,64,141,0.29223,11.874069
1021,1512.96,1432,128,202,0.29125,16.045525
1022,754.48,656,64,106,0.290736,15.523341
1023,1113.24,1004,64,155,0.289984,15.628933
1024,906.64,904,64,167,0.289174,13.174078
1025,311.36,252,16,58,0.288893,19.969887
1026,162.88,180,16,65,0.288578,15.706159
1027,1386.6,1260,128,175,0.287729,11.806217
1028,1452.04,1428,128,214,0.286691,18.407001
1029,1359.48,1288,128,190,0.28577,14.497408
1030,634.0,704,64,155,0.285018,19.377787
1031,1531.8,1300,128,160,0.284242,12.711665
1032,1777.88,1640,128,229,0.283131,17.163181
1033,2633.4,2444,256,341,0.281477,12.132204
1034,1245.8,1100,128,137,0.280813,12.944969
1035,972.36,968,128,150,0.280085,17.347685
1036,1713.04,1476,128,188,0.279174,11.913543
1037,1623.12,1576,128,233,0.278044,15.067707
1038,906.04,928,64,165,0.277243,14.639511
1039,612.48,524,64,85,0.276831,12.778604
1040,750.28,660,64,113,0.276283,14.277514
1041,1425.08,1328,128,190,0.275362,16.014446
1042,736.48,648,64,100,0.274876,11.193065
1043,1353.92,1372,128,229,0.273766,18.004766
1044,2867.12,2300,256,229,0.272655,14.48859
1045,1508.68,1320,128,183,0.271768,16.555101
1046,1029.68,864,64,113,0.27122,16.368328
1047,778.12,740,64,135,0.270565,15.909972
1048,1271.2,1052,128,133,0.26992,14.890299
1049,533.16,564,64,124,0.269318,17.085501
1050,1477.28,1216,128,141,0.268635,15.61414
1051,1587.64,1420,128,191,0.267708,15.141299
1052,660.36,548,64,86,0.267291,16.142094
1053,1201.64,1136,128,178,0.266428,14.639538
1054,1332.48,1152,128,158,0.265661,14.947115
1055,1231.2,1100,128,153,0.264919,13.823908
1056,1285.2,1208,128,193,0.263983,16.970089
1057,1613.88,1752,128,293,0.262562,16.011883
1058,871.32,756,64,122,0.261971,15.94766
1059,356.0,404,32,103,0.261471,12.873096
1060,505.52,448,32,90,0.261035,14.345209
1061,1914.0,1640,128,210,0.260016,17.940582
1062,198.32,204,16,64,0.259706,13.373459
1063,1321.88,1192,128,175,0.258857,16.838846
1064,1000.24,992,64,170,0.258032,13.949303
1065,1374.96,1400,128,231,0.256912,20.119064
1066,758.28,772,64,154,0.256165,14.969976
1067,1412.48,1372,128,218,0.255108,14.526987
1068,1227.48,1012,128,112,0.254565,17.552647
1069,2693.84,2336,256,261,0.253299,16.673115
1070,992.24,1016,64,180,0.252426,14.635798
1071,1455.84,1436,128,230,0.25131,14.151958
1072,554.48,556,64,117,0.250743,17.714798
1073,684.92,688,64,131,0.250108,17.058706
1074,1641.6,1736,128,291,0.248696,16.971334
1075,1248.84,1092,128,147,0.247983,13.764133
1076,1745.8,1588,128,225,0.246892,17.038273
1077,949.12,964,128,168,0.246077,16.344372
1078,1433.92,1316,128,183,0.24519,14.911346
1079,1595.72,1492,128,223,0.244108,11.688996
1080,654.48,688,64,142,0.243419,11.258104
1081,1421.24,1268,128,164,0.242624,15.842997
1082,1245.08,1064,128,133,0.241979,11.729742
